reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
3c731a58-c1f2-4ce2-ac34-ceeee1014228,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Terbaik,5,0,,2024-09-10 12:17:12,,,
315c029f-160f-460d-bfee-d1d13ee862cf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tidak nggak bisa cod kalau dibawa 100rb 👎👎😑,2,0,36.3.3,2024-09-10 12:16:31,,,36.3.3
f4d24371-e009-4f58-bdd4-93be1416cace,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ISI PALAK BAPAK KAU PECAH,5,0,,2024-09-10 12:16:26,,,
98ad7373-16d9-42fb-8078-e576d457f5a8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap,5,0,,2024-09-10 12:16:13,,,
326779af-3e23-4e78-9a66-157011b8113e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Apk aneh, GK bisa di buka.ngebug Mulu.. kondisi kn lagi tolol",1,0,,2024-09-10 12:15:03,,,
16e8a6a9-bc12-48a7-a854-5e892bfab437,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ok,2,0,36.0.4,2024-09-10 12:13:52,,,36.0.4
cfe50247-a15c-4d23-a326-c1cb70f965bc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Karena aku suka aja si,5,0,36.3.3,2024-09-10 12:13:38,,,36.3.3
5b2df555-55d4-4448-afc0-d54dc39346c3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,fitur live saya hilang dan gak di kembalikan lagi,1,0,36.4.4,2024-09-10 12:12:10,,,36.4.4
4dbd2ee8-e029-42d9-ab7c-3cec7fbddda5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Semoga bermanfaat,5,0,36.3.3,2024-09-10 12:11:56,,,36.3.3
103353c6-9878-4c0a-9fd8-5892c22bd792,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenpa saya tidak bisa menggunakan tiktok? 0,1,0,34.1.5,2024-09-10 12:11:47,,,34.1.5
05c5f334-ab35-4834-8819-857ce6186df3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Selamat malam pak rosi@45com sumenep hadir di acara tersebut juga akan menjadi lebih baik tidak pernah ingin menjadi seorang yang setia, dan tidak sombong, maka kita tinggal nunggu hasil dari penelitian ini bertujuan untuk mengetahui apa yang telah kita lakukan terhadap orang lain",5,0,,2024-09-10 12:11:16,,,
e30449b5-3ccc-491d-91b6-7e11884d8ff1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,,2024-09-10 12:11:05,,,
7ecac873-b8f7-4619-ad7a-fe7b6774d5e0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good,5,0,,2024-09-10 12:10:34,,,
1efd1b7f-f6d2-46a6-a218-e65f0d209852,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagussss,5,0,36.4.4,2024-09-10 12:09:55,,,36.4.4
68b9c736-f213-4df2-adde-046180644d09,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Oke,4,0,36.4.4,2024-09-10 12:09:25,,,36.4.4
d12a5123-cd51-44d0-ac52-98bbbc020a06,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya butuh akun saya lagi min normal seperti biasa nya.🙏karna udah 2kali pelangaraan,5,0,28.8.3,2024-09-10 12:09:20,,,28.8.3
d1f672ff-f95d-48c6-a97d-b11b6c7c59ae,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Error' Mulu untuk mengikuti orang tidak bisa,5,0,36.4.2,2024-09-10 12:08:48,,,36.4.2
3ffa7619-f237-4395-8434-913213f6fe0d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tiktok sangat menarik dan menghibur semua warga net 🥰🥰🥰🥰,5,0,,2024-09-10 12:07:11,,,
6b4be20a-489b-40b0-8494-c4cd5a9348ae,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apaan nih masa gk bisa cod ga niat tau JANGAN DI DWONLOAD KALO GA NIAT DASAR,1,0,36.2.4,2024-09-10 12:05:55,,,36.2.4
adf932ad-9f9d-4214-b1c9-0e56fcf25075,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat baguss,5,0,36.4.4,2024-09-10 12:05:16,,,36.4.4
7213d9c7-e042-469f-bc50-290c5e1a2585,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus juga ada tiktok,5,0,36.2.4,2024-09-10 12:04:58,,,36.2.4
3b11a96b-81dc-4c0f-8dd7-6c061cd506c2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap,5,0,36.4.4,2024-09-10 12:04:30,,,36.4.4
3a294e04-6239-46f2-ba23-9b7351514177,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus banget tapi kalo bisa jangan di tambahin ram nyA,5,0,36.0.4,2024-09-10 12:04:13,,,36.0.4
993ebbd4-de58-4e0e-91e9-23eb2577af57,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Keren... menghibur,5,0,22.7.4,2024-09-10 12:03:42,,,22.7.4
5484269c-101a-47c3-bb79-be6e2d5c2841,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tik tok isinya beragam ada informasi,ada hiburan, bermacam macam",5,0,,2024-09-10 12:03:24,,,
f2443d32-9cc6-4290-b50d-e0d081944877,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tapi knpa tiktok saya tidak ada fitur tiktok shop nya?,5,0,36.4.4,2024-09-10 12:00:20,,,36.4.4
2b887e74-2b61-415b-b28d-6549df9cf9b8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sumpah aplikasihnya bagus bangat bikin terhiburr,5,0,,2024-09-10 12:00:17,,,
9ea6507e-806c-47f0-8fe2-41ecc938155c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap,5,0,36.4.4,2024-09-10 11:59:39,,,36.4.4
6d03c77d-1f69-4caf-832d-b33b7d4e8a8c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa tidak bisa massuk,5,0,,2024-09-10 11:59:33,,,
0b517e4d-01d5-49f1-955c-4f73dcff6edf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tiktok ini kok sering eror ga bs dibuka sih .. klo di uninstall trs download lg baru bisa.. payah bgt!!,1,0,36.3.3,2024-09-10 11:59:23,,,36.3.3
e820863d-e017-4f79-8b7a-fa138010f9c2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aneh gk bs d buka,1,0,36.3.3,2024-09-10 11:59:15,,,36.3.3
cfef2ccf-c604-44ad-a107-4f7297b818e3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus apk ini,5,0,36.4.4,2024-09-10 11:59:01,,,36.4.4
c747d8ca-810b-4251-93fb-08960af98380,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tik tok aneh penyimpanan masih banyak kok ngak bisa di buka??? Tolong dong perbaiki sistem nya.,1,2,36.4.4,2024-09-10 11:56:33,,,36.4.4
7f5da81a-6170-43a8-b9f4-abeba4a1d5d8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,🥰,5,0,,2024-09-10 11:56:33,,,
7079adcb-1f25-4296-acf0-095079855997,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya mencoba menyalakan steak chat bersama pasangan saya, tetapi sudah lebih dari 1 bulan berbalas pesan streak tetap tidak muncul. mengecewakan",1,0,36.4.4,2024-09-10 11:56:30,,,36.4.4
cf68a2f1-5e2f-4d23-a39b-0c46d489b8d1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tiktok nya udah ku download tapi gk bisa di buka buka anjir,1,0,36.4.4,2024-09-10 11:56:18,,,36.4.4
84eff500-7c02-409d-9927-5cc817eeb909,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Seru poll,5,0,36.4.4,2024-09-10 11:55:36,,,36.4.4
8d3a99de-0cd4-4306-a12c-094c2a5542ad,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus,5,0,36.4.4,2024-09-10 11:55:18,,,36.4.4
afdb7102-ad9d-42eb-96a5-3ae304f7c458,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tangkyu,5,0,,2024-09-10 11:55:04,,,
9a4dc4e2-6aa1-409c-8d45-dfc052b0ff67,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Jangan pernah blok akun sya Sya membutuhkan tiktok,5,0,36.3.3,2024-09-10 11:54:54,,,36.3.3
8736e8b1-1481-44df-b182-e09a15792fc9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kena apa hrs upeude melulu,4,0,36.2.4,2024-09-10 11:54:03,,,36.2.4
5e48157a-67a5-4282-ba67-c1ef642de96b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap Poko nya😁🤣,4,0,36.4.4,2024-09-10 11:53:17,,,36.4.4
97dfbd98-2c84-4f35-94c5-85859aa66b37,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus banget aplikasinya gaes,5,0,36.0.4,2024-09-10 11:53:09,,,36.0.4
63a99c20-c6e8-44bb-89c8-268ec00cc503,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,SERU,5,0,,2024-09-10 11:51:52,,,
4bef8dd5-2db0-4235-a40f-81a5b6930cb3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa main take down saja tanpa pemberitahuan. Kampungan bin norak. Mana tak bisa protes, tak profesional banget",1,0,36.4.4,2024-09-10 11:51:18,,,36.4.4
7f508016-93e0-419a-ac06-5c7b4a9f119f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus banget,5,0,36.3.3,2024-09-10 11:50:46,,,36.3.3
e02f9fd7-9b60-4cad-bd15-16c7e4251aee,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ini pengalaman saya waktu aku masih mudah aku sering mencari apa yg terbaru dan aku lakukan demi perkembangan di jaman skg Cara saya dulu berdagang seperti ini gaya saya,5,0,36.4.4,2024-09-10 11:50:44,,,36.4.4
7f75cb5a-4ccd-432b-b08c-ac10ba9129d3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gak tau kenapa gak bisa di install,1,0,,2024-09-10 11:50:44,,,
11947055-0bfc-4b41-adc1-b4325c8d2120,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap,5,0,,2024-09-10 11:49:17,,,
62a037d4-1e31-4685-af96-1e09ac976861,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus,5,0,,2024-09-10 11:48:50,,,
9c736692-ea35-4e03-b4d3-9bfaa027ca03,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus sekali,5,0,36.2.4,2024-09-10 11:47:37,,,36.2.4
11dc6a93-0e23-4647-8223-9b51d3ab161f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat baik,5,0,35.9.4,2024-09-10 11:44:58,,,35.9.4
966090e0-21b6-4da1-a072-04fd9cf60769,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Keren,4,0,34.5.6,2024-09-10 11:44:32,,,34.5.6
1962d1ea-595a-4404-adc1-793171b215bf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Jozzz,5,0,36.2.4,2024-09-10 11:44:31,,,36.2.4
05f1d892-7bc5-4b64-ab57-bcdeddf4201e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi yang bagus keren dan bermanfaat,5,0,35.5.3,2024-09-10 11:44:22,,,35.5.3
6c0a5d48-3963-4abf-b5b6-2c4e83f3e99d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"SERING BANGET GABISA BUKA TIKTOK, LOADING NYA LAMA BANGET DITUNGGU LAMA BANGET MALAH KELUAR DRI TIKTOK, ALHASIL HARUS DOWNLOAD ULANG, LOGIN AKUN. GITU AJA TERUS. MOHON DIPERBAIKI.",1,0,36.3.3,2024-09-10 11:43:47,,,36.3.3
08fa754f-849a-4214-a887-dc7e41940307,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Serusekali,5,0,,2024-09-10 11:43:12,,,
52bb01b3-c32f-414d-baae-edab3712cfd5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mohon maaf kenapa tiktok saya keluar masuk keluar masuk mohon ya di perbaiki🙏🙏,2,0,,2024-09-10 11:42:53,,,
e9a0a70e-7ceb-473d-9d38-16d632602760,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Selama ini masih bagus,oke deh buat aplikasi ini.",5,0,31.4.3,2024-09-10 11:42:48,,,31.4.3
e5b9a517-d388-4203-85df-d89505059142,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tolong di kurangin mb nya.supaya hp yng ram nya 2 gb.lancar,5,0,,2024-09-10 11:41:45,,,
6b3a3059-94cd-481b-9534-dd249daa4b6f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap,4,0,,2024-09-10 11:41:03,,,
d5cba71a-a9aa-41e9-a62d-fda49c83114b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat suka,5,0,,2024-09-10 11:40:21,,,
88175b03-d360-40c5-b2ff-d7d94cd514cc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ih aku itu terus menerus mengganti akun katanya akun ku itu tidak bisa lagi dipakai untuk main tiktok. Ya , harus diperbaiki ya supaya makin lancar minimal saya beri 1 ⭐biar lebih lengkap 👌💯",1,0,,2024-09-10 11:40:11,,,
12cef5c1-3b44-4dff-9873-c39df58f6194,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Main tiktok seru,5,0,,2024-09-10 11:38:50,,,
fac80d7a-76de-4ac2-9586-6915cecbb018,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pokonya toktok mantap,5,0,36.4.4,2024-09-10 11:38:18,,,36.4.4
d8b17835-346b-4593-919f-f130e528b1ec,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ngetes,2,0,,2024-09-10 11:37:22,,,
b4223468-bd42-4e78-92ae-9b714fa94853,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat baik,5,0,31.8.4,2024-09-10 11:37:05,,,31.8.4
ca5a2e85-01e0-46b0-962c-7ce62568b664,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Cukup bagus,1,0,,2024-09-10 11:37:03,,,
20681856-3e88-49f5-b85c-31d133091e59,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bintang 4 dlu min,soalnya aplikasi tiktoknya masih ada bug yang buat saya risih",4,0,,2024-09-10 11:36:46,,,
77e40a6f-60cb-48b0-842f-fbf8a23aba8c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kasian yang memorinya sedikit,1,0,,2024-09-10 11:36:23,,,
01fad849-c930-41cf-813c-70839888fd08,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu untuk hiburan,5,0,36.4.4,2024-09-10 11:36:22,,,36.4.4
7aed365b-5616-4fe5-a66b-b5fbdc447e68,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sekarang tiktok makin lemot kalo mau buka aplikasi nya malah kembali lagi kembali lagi setiap mau upload video lama bgt. Tolong di perbaiki Napa ini tiktok makin kesini makin lemot😭😭,1,0,,2024-09-10 11:34:41,,,
31deb65a-bbc8-4cca-9487-eb7f585c90b0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cocok kalau lagi gabut,1,0,36.4.4,2024-09-10 11:34:31,,,36.4.4
8d13dba7-4df4-4c4a-8828-562cf080c7f4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa si tiktok tbtb gbs dibuka mana suka gampang ngelag,3,0,,2024-09-10 11:34:27,,,
738ae9ae-9d5b-41ed-a450-327d69e47564,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,jelek,1,0,36.4.4,2024-09-10 11:34:25,,,36.4.4
225a154d-e85a-4c00-840a-6f5249a9e5db,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Alusss,5,0,,2024-09-10 11:34:15,,,
01998869-63e9-4070-bcff-089d7737a4dc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa saya tidak bisa dapat poin dari cek in katanya dibataai,1,0,36.3.3,2024-09-10 11:33:30,,,36.3.3
2aa4f003-9157-4309-9ae5-85ce958dca92,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus banget,5,0,19.5.42,2024-09-10 11:33:13,,,19.5.42
